year,district,village,package,lon,lat,variety_a,variety_b,variety_c,variety_d,rank_variety_a,rank_variety_b,rank_variety_c,rank_variety_d,planting_date,season,crop,country,characteristic,best,worst,overall_vs_local,var_a,var_b,var_c,yield,best_yield,worst_yield,project,GDD,GDD_veg,GDD_flo,GDD_gra,maxDT_VEG,minDT_VEG,maxNT_VEG,minNT_VEG,SU_VEG,TR_VEG,DTR_VEG,maxDTR_VEG,sdDTR_VEG,MLDS_VEG,MLWS_VEG,R5mm_VEG,R10mm_VEG,R20mm_VEG,SDII_VEG,Rx1day_VEG,Rx5day_VEG,Rtotal_VEG,maxDT_FLO,minDT_FLO,maxNT_FLO,minNT_FLO,SU_FLO,TR_FLO,DTR_FLO,maxDTR_FLO,sdDTR_FLO,MLDS_FLO,MLWS_FLO,R5mm_FLO,R10mm_FLO,R20mm_FLO,SDII_FLO,Rx1day_FLO,Rx5day_FLO,Rtotal_FLO,maxDT_GRA,minDT_GRA,maxNT_GRA,minNT_GRA,SU_GRA,TR_GRA,DTR_GRA,maxDTR_GRA,sdDTR_GRA,MLDS_GRA,MLWS_GRA,R5mm_GRA,R10mm_GRA,R20mm_GRA,SDII_GRA,Rx1day_GRA,Rx5day_GRA,Rtotal_GRA,maxDT_FLO_acc,minDT_FLO_acc,maxNT_FLO_acc,minNT_FLO_acc,SU_FLO_acc,TR_FLO_acc,DTR_FLO_acc,maxDTR_FLO_acc,sdDTR_FLO_acc,MLDS_FLO_acc,MLWS_FLO_acc,R5mm_FLO_acc,R10mm_FLO_acc,R20mm_FLO_acc,SDII_FLO_acc,Rx1day_FLO_acc,Rx5day_FLO_acc,Rtotal_FLO_acc,maxDT_GRA_acc,minDT_GRA_acc,maxNT_GRA_acc,minNT_GRA_acc,SU_GRA_acc,TR_GRA_acc,DTR_GRA_acc,maxDTR_GRA_acc,sdDTR_GRA_acc,MLDS_GRA_acc,MLWS_GRA_acc,R5mm_GRA_acc,R10mm_GRA_acc,R20mm_GRA_acc,SDII_GRA_acc,Rx1day_GRA_acc,Rx5day_GRA_acc,Rtotal_GRA_acc,soil,xy,yx,planting_day
2014,Gimbichu,Fugni,89,39.08111111,8.964166667,214306,6891,8175,Hetosa,3,1,4,2,16302,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,180,16,17,40.972051683633524,24.131832419733797,9.6675293657008865,5.997721221613169,79,0,23.071773250854164,31.304522317932637,4.345647149089901,122,3,8,12,0,1.1456432739893596,13.42848014831543,41.08954095840454,206.21578931808472,42.51192638997654,41.19360219263897,10.513613938919383,9.793410336726708,15,0,31.706659357869977,31.998312451057153,0.18785003422224542,13,1,1,0,0,0.26673155245573626,6.134825706481934,6.134825706481934,6.134825706481934,43.47866092404076,42.65291307752546,10.990156617071284,10.569001566170737,16,0,32.357571945967116,32.53382145653879,0.15194240153425123,7,1,2,0,0,0.7189230918884277,9.65157413482666,9.65157413482666,17.254154205322266,42.51192638997654,24.131832419733797,10.513613938919383,5.997721221613169,95,0,23.778459791578808,31.998312451057153,4.790220046624475,122,3,10,12,0,1.0840484802358843,13.42848014831543,41.08954095840454,220.06184148788452,43.47866092404076,24.131832419733797,10.990156617071284,5.997721221613169,112,0,24.464914728653525,32.53382145653879,5.150761234900998,122,3,13,12,0,1.0807343180484184,13.42848014831543,41.08954095840454,245.32669019699097,Eutric Cambisols,48.045277777,30.116944443,232
2014,Seadebir and Wayo,Wole,220,39.19025,9.781361111,208224,214306,208164,Ude,2,3,1,4,16287,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,180,17,18,41.34705559906024,23.811527016444792,8.049342208300716,5.751323414252211,80,0,23.56049126575465,34.7906342991385,6.378666105660304,58,4,3,5,6,1.9207012361950344,31.42530059814453,68.74551963806152,345.7262225151062,43.28394675019578,41.709592795614775,7.066973375097905,6.586632732967947,16,0,35.82369885473766,36.21697337509788,0.32803041878694317,16,1,0,0,0,0,0,0,0,44.61389976507437,43.414862960062635,7.760242756460451,7.132431480031345,17,0,36.55451771154817,36.85365700861392,0.1789013758190779,17,1,0,0,0,0,0,0,0,43.28394675019578,23.811527016444792,8.049342208300716,5.751323414252211,97,0,24.61971385421825,36.21697337509788,7.001875644145156,58,4,3,5,6,1.7030848399758927,31.42530059814453,68.74551963806152,345.7262225151062,44.61389976507437,23.811527016444792,8.049342208300716,5.751323414252211,115,0,25.62215149042365,36.85365700861392,7.475254191356199,58,4,3,5,7,1.648265155926675,31.42530059814453,68.74551963806152,374.1561903953552,Haplic Nitisols,48.971611111,29.408888888999996,217
2014,Meket,Aymat,1402,38.58802999227272,11.827720554999999,210817B,210812A,222854,Assassa,4,3,2,1,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,18,18,36.30198120595135,20.390798747063428,10.158332028191085,9.155955364134737,30,0,16.04263376979039,26.143649177760267,4.1565069690977445,25,4,12,10,6,2.5232751886049907,37.355960845947266,77.89953184127808,454.1895339488983,39.05917776037592,36.65101018010964,11.025473766640584,10.224032889584981,17,0,27.301192362614547,28.033703993735333,0.516341100820444,17,1,0,0,0,0,0,0,0,42.12771339075962,39.31093970242756,11.879412685982794,11.186601409553647,17,0,29.172415588004938,30.248300704776824,0.8527672906853547,9,1,2,0,0,0.7708896994590759,8.943487167358398,15.046669006347656,18.501352787017822,39.05917776037592,20.390798747063428,11.025473766640584,9.155955364134737,48,0,17.066296264643082,28.033703993735333,5.117639969616392,25,4,13,10,6,2.2645830861453353,37.355960845947266,77.89953184127808,459.71036648750305,42.12771339075962,20.390798747063428,11.879412685982794,9.155955364134737,66,0,18.074746280344538,30.248300704776824,5.9354162693831265,25,4,15,10,6,2.1066595562754222,37.355960845947266,77.89953184127808,478.2117192745209,Haplic Nitisols,50.41575054727272,26.760309437272724,213
2014,Meket,Aymat,1419,38.58802999227272,11.827720554999999,210817B,210812A,222854,Assassa,4,2,1,3,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,18,18,36.30198120595135,20.390798747063428,10.158332028191085,9.155955364134737,30,0,16.04263376979039,26.143649177760267,4.1565069690977445,25,4,12,10,6,2.5232751886049907,37.355960845947266,77.89953184127808,454.1895339488983,39.05917776037592,36.65101018010964,11.025473766640584,10.224032889584981,17,0,27.301192362614547,28.033703993735333,0.516341100820444,17,1,0,0,0,0,0,0,0,42.12771339075962,39.31093970242756,11.879412685982794,11.186601409553647,17,0,29.172415588004938,30.248300704776824,0.8527672906853547,9,1,2,0,0,0.7708896994590759,8.943487167358398,15.046669006347656,18.501352787017822,39.05917776037592,20.390798747063428,11.025473766640584,9.155955364134737,48,0,17.066296264643082,28.033703993735333,5.117639969616392,25,4,13,10,6,2.2645830861453353,37.355960845947266,77.89953184127808,459.71036648750305,42.12771339075962,20.390798747063428,11.879412685982794,9.155955364134737,66,0,18.074746280344538,30.248300704776824,5.9354162693831265,25,4,15,10,6,2.1066595562754222,37.355960845947266,77.89953184127808,478.2117192745209,Haplic Nitisols,50.41575054727272,26.760309437272724,213
2014,Seadebir and Wayo,Kubeti,159,39.18838889,9.798083333,208137,208190,5634,Ude,2,1,4,3,16284,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,180,17,18,42.81147220046986,22.671174628034407,8.829761158966354,6.570661707126128,79,0,22.36093023103202,35.160184025058705,6.842048822839287,58,5,4,5,6,1.9490127603212992,31.42530059814453,77.69986152648926,350.82229685783386,43.00906812842605,42.851754111198126,8.048786217697778,7.686534847298382,16,0,35.10996867658575,35.17780736100235,0.07448000755225348,16,1,0,0,0,0,0,0,0,43.86196554424435,42.97364134690684,8.673007047768232,8.114244322631203,17,0,34.727618959878384,35.18895849647612,0.17583870810249783,14,1,0,0,1,1.184581995010376,28.429967880249023,28.429967880249023,28.429967880249023,43.00906812842605,22.671174628034407,8.829761158966354,6.570661707126128,96,0,23.46698322359481,35.17780736100235,7.461912019406245,58,5,4,5,6,1.747194898539576,31.42530059814453,77.69986152648926,354.68056440353394,43.86196554424435,22.671174628034407,8.829761158966354,6.570661707126128,114,0,24.415026712724742,35.18895849647612,7.798075623755274,58,5,4,5,7,1.6877115959638016,31.42530059814453,77.69986152648926,383.11053228378296,Haplic Nitisols,48.986472223,29.390305556999998,214
2014,Gimbichu,Adadi Sembo,119,39.13916667,9.016611111,5634,5588,8034,Hetosa,3,4,2,1,16300,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,180,17,18,39.55003523884099,23.483978073610043,9.18992952231799,6.050000000000011,67,0,22.21520253037188,30.97025058731396,5.066136193434734,122,3,7,12,1,1.1976137903001574,21.890859603881836,53.07320594787598,215.57048225402832,41.22775646045421,39.766550509005505,9.684698512137807,8.685524667188758,16,0,31.410795321065,31.61876272513702,0.17376025043615248,12,1,2,0,0,0.5423064646513566,6.853562831878662,12.473048686981201,12.473048686981201,41.77889584964765,41.174886452623355,10.610156617071288,9.830720438527822,17,0,31.09822516007187,31.374377447141732,0.10889487621339661,7,1,1,1,0,1.0265478491783142,10.19910717010498,14.43804121017456,24.63714838027954,41.22775646045421,23.483978073610043,9.684698512137807,6.050000000000011,84,0,23.010814368817204,31.61876272513702,5.489128109543958,122,3,9,12,1,1.1233671474926576,21.890859603881836,53.07320594787598,228.04353094100952,41.77889584964765,23.483978073610043,10.610156617071288,6.050000000000011,102,0,23.692730772327067,31.61876272513702,5.716026124771909,122,3,10,13,1,1.1131307459087625,21.890859603881836,53.07320594787598,252.68067932128906,Eutric Cambisols,48.155777781,30.122555559000002,230
2015,Gimbichu,Habru meti,384,39.09905556,8.952472222,208136,214306,6891,Ude,4,3,2,1,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Oromia,180,158,19,19,36.424444009396964,27.743050117462822,9.990000000000009,9.29000000000002,72,0,20.89534844804452,26.832024275645956,2.802937938750491,90,6,6,7,3,1.445445673995548,40.07342529296875,73.16727638244629,260.1802213191986,38.989874706343024,36.651029757243556,9.628649177760426,9.600955364134713,18,0,28.192757113025273,29.38891934220831,0.7859506843557857,17,1,1,0,0,0.2430748110232146,5.5907206535339355,5.5907206535339355,5.5907206535339355,42.51411119812058,39.201354737666414,11.140211433046193,9.590884886452656,18,0,30.542660532498026,31.373899765074388,0.5678822325219816,13,1,2,0,0,0.4424931804339091,5.528142929077148,5.528142929077148,10.619836330413818,38.989874706343024,27.743050117462822,9.990000000000009,9.29000000000002,91,0,21.67602054709189,29.38891934220831,3.4837799434463887,108,6,7,7,3,1.3092164629198648,40.07342529296875,73.16727638244629,265.77094197273254,42.51411119812058,27.743050117462822,11.140211433046193,9.29000000000002,110,0,22.53458811718168,31.373899765074388,4.224345745453411,108,6,9,7,3,1.217580521159235,40.07342529296875,73.16727638244629,276.39077830314636,Eutric Cambisols,48.051527781999994,30.146583337999996,213
2014,Moret and Jiru,Kusaye,166,39.19194444,9.893777778,208224,214306,208164,Ude,4,3,1,2,16282,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,180,17,18,42.8837783868441,22.251292090837886,8.36953014878622,6.351985121378257,78,0,22.253165545994214,35.7980344557556,6.815321460678974,53,5,10,3,4,2.2252051909764607,38.16667175292969,81.24333000183105,400.53693437576294,44.37767423649175,43.173680501174644,7.565379796397823,7.1122083007047925,16,0,36.3267374706343,36.81229444009393,0.2468361638556234,14,1,0,0,0,0.17141952721968942,3.9426491260528564,3.9426491260528564,3.9426491260528564,45.612043852779934,44.499835552075204,8.225920125293689,7.622819107282724,17,0,37.03541549587727,37.38612372748624,0.19692296662865458,12,1,0,0,1,1.2527024745941162,30.06485939025879,30.06485939025879,30.06485939025879,44.37767423649175,22.251292090837886,8.36953014878622,6.351985121378257,95,0,23.471828664120288,36.81229444009393,7.623812281313316,53,5,10,3,4,1.9925102635557428,38.16667175292969,81.24333000183105,404.4795835018158,45.612043852779934,22.251292090837886,8.36953014878622,6.351985121378257,113,0,24.61196269000796,37.38612372748624,8.21186662490071,53,5,10,3,5,1.9142926999650862,38.16667175292969,81.24333000183105,434.5444428920746,Haplic Nitisols,49.085722218,29.298166662,212
2014,Meket,Aymat,1387,38.58286988,11.82412738,227056B,236276,228753,Assassa,2,4,3,1,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,18,18,37.77831636648385,20.274815974941323,9.118750978856726,5.270328895849668,35,0,18.471787490758263,28.744651527016345,3.766875601729154,25,4,12,10,6,2.5232751886049907,37.355960845947266,77.89953184127808,454.1895339488983,40.30425998433832,38.09209866875489,9.902490211433056,9.101331245105722,17,0,29.757847666866283,30.40176977290527,0.455035640118464,17,1,0,0,0,0,0,0,0,42.80196554424435,40.530845732184815,10.811111981205979,10.058582615505076,17,0,31.021276889769222,31.990853563038367,0.4719141178099758,9,1,2,0,0,0.7708896994590759,8.943487167358398,15.046669006347656,18.501352787017822,40.30425998433832,20.274815974941323,9.902490211433056,5.270328895849668,53,0,19.498583331014537,30.40176977290527,4.8419848333986,25,4,13,10,6,2.2645830861453353,37.355960845947266,77.89953184127808,459.71036648750305,42.80196554424435,20.274815974941323,10.811111981205979,5.270328895849668,71,0,20.46055646409643,31.990853563038367,5.6272739174743975,25,4,15,10,6,2.1066595562754222,37.355960845947266,77.89953184127808,478.2117192745209,Haplic Nitisols,50.40699726,26.758742499999997,213
2014,Wadla,Yewetet,1435,38.97405,11.56918,210812A,222854,238573,Assassa,1,3,4,2,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,175,17,17,41.68836726703215,22.337165231010246,7.887987470634348,6.19556773688337,95,0,24.322310011791256,34.887270947533295,6.350302373582644,42,7,12,5,6,2.552077070871989,32.08002471923828,91.18783855438232,459.373872756958,43.87115896632736,41.90488253719656,7.555434612372783,6.871589663273323,16,0,35.653512137822986,36.31572435395457,0.4145891767790186,7,1,1,0,0,0.4011372690615447,5.506141662597656,5.506141662597656,9.226157188415527,45.2782889584965,44.1531323414252,8.64354737666409,7.661174628034463,16,0,36.62435689115114,36.73580657791702,0.06188043910814687,7,1,2,0,0,0.5523713628451029,7.132976531982422,13.25691270828247,13.25691270828247,43.87115896632736,22.337165231010246,7.887987470634348,6.19556773688337,112,0,25.32721684904489,36.31572435395457,6.864730923966922,42,7,13,5,6,2.3083745317506086,32.08002471923828,91.18783855438232,468.60002994537354,45.2782889584965,22.337165231010246,8.64354737666409,6.19556773688337,129,0,26.24948062240224,36.73580657791702,7.270314593958887,42,7,15,5,6,2.122717809046943,32.08002471923828,91.18783855438232,481.856942653656,Haplic Nitisols,50.543229999999994,27.40487,213
2015,Gimbichu,Fugni,348,39.08561111,8.97013997573913,226157,226535,204936,Ude,3,4,2,1,16648,Meher-15,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2015_Oromia,180,160,18,18,37.74873531714959,27.503312451057177,9.586773688332057,8.751730618637488,81,0,21.73277150652815,28.686245105716523,3.3759072251090982,92,6,6,7,3,1.445445673995548,40.07342529296875,73.16727638244629,260.1802213191986,39.68279953014882,37.76384103367269,9.20156225528587,9.072560689115134,17,0,29.427879220599714,30.48123727486295,0.6378901016074674,15,1,1,0,0,0.2430748110232146,5.5907206535339355,5.5907206535339355,5.5907206535339355,42.63723179326546,39.94966718872356,10.770849647611564,9.206597494126898,17,0,31.31140264406467,31.866382145653894,0.3323017473895037,13,1,2,0,0,0.4424931804339091,5.528142929077148,5.528142929077148,10.619836330413818,39.68279953014882,27.503312451057177,9.586773688332057,8.751730618637488,99,0,22.51114903397349,30.48123727486295,3.956433948457103,108,6,7,7,3,1.3092164629198648,40.07342529296875,73.16727638244629,265.77094197273254,42.63723179326546,27.503312451057177,10.770849647611564,8.751730618637488,117,0,23.31989424331865,31.866382145653894,4.547231271839857,108,6,9,7,3,1.217580521159235,40.07342529296875,73.16727638244629,276.39077830314636,Eutric Cambisols,48.05575108573913,30.115471134260872,213
2014,Lume,Ejere Finchawa,37,39.22844444,8.785111111,6891,8175,5684,Hetosa,2,3,4,1,16275,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Oromia,180,164,18,18,35.87634299138599,25.838222396241235,10.696433046202069,9.07559122944407,69,0,19.419497071837274,25.513907595927854,2.766431857693996,85,4,4,8,7,1.9795286999808417,43.41680908203125,63.765342712402344,356.3151659965515,38.803774471417405,36.195841816758055,10.905849647611575,10.410509005481643,17,0,26.892192869316847,27.89792482380583,0.6945733623021347,17,1,0,0,0,0,0,0,0,41.00025841816765,38.90951448707913,11.727556773688379,10.976342991386074,17,0,28.495720668847003,29.27270164447927,0.4974552782881131,17,1,0,0,0,0,0,0,0,38.803774471417405,25.838222396241235,10.905849647611575,9.07559122944407,87,0,20.1557604580833,27.89792482380583,3.446010112399158,103,4,4,8,7,1.7552471231357218,43.41680908203125,63.765342712402344,356.3151659965515,41.00025841816765,25.838222396241235,11.727556773688379,9.07559122944407,105,0,20.907213278609174,29.27270164447927,4.06496080014575,121,4,4,8,7,1.5696703347865706,43.41680908203125,63.765342712402344,356.3151659965515,Eutric Leptosols,48.013555550999996,30.443333328999998,205
2014,Meket,Hanamekuat,1083,38.6896829375,11.67864,238119,222541,227061,Assassa,3,2,4,1,16260,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,18,18,35.4742364917775,19.43046985121379,10.785877055599112,9.671527016444804,52,0,15.850386949160683,24.987341425215263,4.912796976803634,26,7,18,8,11,3.5117157737414044,39.54158020019531,98.1065788269043,632.1088392734528,40.30102975724359,35.98402897415817,10.540156617071297,10.430293657008622,17,0,27.682801372702492,29.760873140172293,1.3801671793523762,16,1,0,0,0,0.1752607718757961,4.0309977531433105,4.0309977531433105,4.0309977531433105,42.41451840250591,40.68874314800313,10.84355912294443,10.550227094753367,17,0,30.92654175687499,31.57095927956148,0.3625864179097972,12,1,0,0,0,0.19454413652420044,4.6690592765808105,4.6690592765808105,4.6690592765808105,40.30102975724359,19.43046985121379,10.785877055599112,9.671527016444804,70,0,16.919129125607665,29.760873140172293,5.789633206408338,26,7,18,8,11,3.1336937784561383,39.54158020019531,98.1065788269043,636.1398370265961,42.41451840250591,19.43046985121379,10.84355912294443,9.671527016444804,88,0,18.087299266085097,31.57095927956148,6.761603384463613,26,7,18,8,11,2.822946679749678,39.54158020019531,98.1065788269043,640.8088963031769,Haplic Nitisols,50.368322937500004,27.0110429375,190
2014,Meket,Timtimat,1290,38.967679,11.704313,222366,210812A,222854,Assassa,4,3,2,1,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,20,20,40.62165231010176,18.77000000000004,6.9479874706343505,2.855207517619442,64,0,22.414951089976043,36.38898981989031,7.648930566228679,31,7,17,6,7,2.423755741119385,39.62120056152344,93.73063945770264,436.27603340148926,41.51858261550511,40.760806577917045,5.2226389976507726,4.307823022709507,19,0,36.32934014754978,36.45298355520754,0.049984399299816185,18,1,1,0,0,0.34740960079690686,7.990420818328857,7.990420818328857,7.990420818328857,43.09344557556767,41.67467501957713,6.1769694596711435,5.393837118245893,19,0,36.381914643696135,36.91647611589653,0.22543691244300879,10,1,3,0,0,0.744148055712382,6.854518890380859,6.854518890380859,17.859553337097168,41.51858261550511,18.77000000000004,6.9479874706343505,2.855207517619442,84,0,23.814129988234022,36.4781597494127,8.37894280328836,31,7,18,6,7,2.2096888091176603,39.62120056152344,93.73063945770264,448.566828250885,43.09344557556767,18.77000000000004,6.9479874706343505,2.855207517619442,104,0,24.961445829444703,36.91647611589653,8.770834449777773,31,7,21,6,7,2.054741769110054,39.62120056152344,93.73063945770264,466.4263815879822,Haplic Nitisols,50.671991999999996,27.263365999999998,213
2014,Meket,Timtimat,1298,38.964966,11.716355,210812A,222854,238573,Assassa,4,2,3,1,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,19,20,40.30265465935781,19.11129209083792,7.3261080657792395,4.113124510571666,76,0,22.407221643779256,34.66299138606103,7.177744961982934,31,7,17,6,7,2.423755741119385,39.62120056152344,93.73063945770264,436.27603340148926,40.5635199686766,40.292924823805805,6.64603758809712,5.721331245105727,18,0,34.238560210562966,34.67245888801881,0.23098339669352738,18,1,0,0,0,0,0,0,0,41.41389976507438,40.649119028974155,7.600974941268633,6.807165231010169,19,0,33.65750525491489,33.84195379796399,0.10875272502561469,10,1,3,0,0,0.744148055712382,6.854518890380859,6.854518890380859,17.859553337097168,40.5635199686766,19.11129209083792,7.3261080657792395,4.113124510571666,95,0,23.54506140101087,34.73539937353172,7.669161271358076,31,7,17,6,7,2.1703271302096363,39.62120056152344,93.73063945770264,440.57640743255615,41.41389976507438,19.11129209083792,7.600974941268633,4.113124510571666,115,0,24.473827868499114,34.73539937353172,7.872456028089401,31,7,21,6,7,2.054741769110054,39.62120056152344,93.73063945770264,466.4263815879822,Haplic Nitisols,50.681321,27.248610999999997,213
2014,Meket,Agrit,1273,38.69301754590909,11.818027433181818,212564,238492A,238119,Assassa,3,2,4,1,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,19,19,36.98697729052457,23.058809710258423,7.984330462020385,6.190070477682118,31,0,19.39435913869358,29.002646828504187,3.3837131673657597,41,4,10,10,8,2.455292202366723,37.46383285522461,78.91906356811523,441.95259642601013,39.028042286609264,37.284557556773734,8.915035238841076,8.061331245105759,18,0,29.65677281823717,30.113007047768185,0.3098074734470403,18,1,0,0,0,0,0,0,0,41.99027407987466,39.20931088488644,9.630007830853593,9.066092404072053,18,0,30.865949273470772,32.360266249021066,0.7099868571868634,10,1,2,0,0,0.7283425331115723,7.511955261230469,7.511955261230469,17.480220794677734,39.028042286609264,23.058809710258423,8.915035238841076,6.190070477682118,50,0,20.37674313613818,30.113007047768185,4.415066855419122,41,4,11,10,8,2.206192569779645,37.46383285522461,78.91906356811523,447.85709166526794,41.99027407987466,23.058809710258423,9.630007830853593,6.190070477682118,69,0,21.29175272185311,32.360266249021066,5.1561198802230335,41,4,14,10,8,2.0775632721737094,37.46383285522461,78.91906356811523,471.606862783432,Haplic Nitisols,50.51104497909091,26.874990112727275,213
2014,Meket,Aymat,1392,38.5931873,11.83099717,210817B,222366,210812A,Assassa,4,3,1,2,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,18,18,36.30198120595135,20.390798747063428,10.158332028191085,9.155955364134737,30,0,16.04263376979039,26.143649177760267,4.1565069690977445,25,4,12,10,6,2.5232751886049907,37.355960845947266,77.89953184127808,454.1895339488983,39.05917776037592,36.65101018010964,11.025473766640584,10.224032889584981,17,0,27.301192362614547,28.033703993735333,0.516341100820444,17,1,0,0,0,0,0,0,0,42.12771339075962,39.31093970242756,11.879412685982794,11.186601409553647,17,0,29.172415588004938,30.248300704776824,0.8527672906853547,9,1,2,0,0,0.7708896994590759,8.943487167358398,15.046669006347656,18.501352787017822,39.05917776037592,20.390798747063428,11.025473766640584,9.155955364134737,48,0,17.066296264643082,28.033703993735333,5.117639969616392,25,4,13,10,6,2.2645830861453353,37.355960845947266,77.89953184127808,459.71036648750305,42.12771339075962,20.390798747063428,11.879412685982794,9.155955364134737,66,0,18.074746280344538,30.248300704776824,5.9354162693831265,25,4,15,10,6,2.1066595562754222,37.355960845947266,77.89953184127808,478.2117192745209,Haplic Nitisols,50.42418447,26.762190129999997,213
2014,Meket,Akat,1501,38.86721157894737,11.672521052631579,210817B,210812A,222854,236269,3,4,1,2,16283,Meher-14,durumwheat,ETH,Overall_performance-(A/B/C),NA,NA,Overall_performance_VS_Local-(Best/Worse),NA,NA,NA,Yield-(A/B/C),NA,NA,durumwheat_eth_2014_Amhara,180,180,19,20,39.45598277212206,19.312748629600478,6.786029757243552,4.330234925606932,46,0,21.587839012524963,33.37064996084561,4.730748378829754,42,5,12,11,6,2.5790490494834053,36.63764572143555,87.21950721740723,464.22882890701294,40.75703993735322,39.658629600626476,6.460023492560718,6.100806577917021,18,0,33.9091781954233,34.297016444792504,0.24309558623262592,18,1,0,0,0,0,0,0,0,43.242431480031264,40.928238057948334,7.375364134690701,6.560728269381384,19,0,34.89646787289285,35.867067345340566,0.4622387931294465,10,1,3,0,0,0.7402969002723694,6.828773498535156,6.828773498535156,17.767125606536865,40.75703993735322,19.312748629600478,6.786029757243552,4.330234925606932,65,0,22.768237207628335,34.297016444792504,5.781062618469549,42,5,12,11,6,2.3067721263528456,36.63764572143555,87.21950721740723,468.2747416496277,43.242431480031264,19.312748629600478,7.375364134690701,4.330234925606932,85,0,23.878330824825937,35.867067345340566,6.528064228512553,42,5,16,11,6,2.177526595834068,36.63764572143555,87.21950721740723,494.2985372543335,Haplic Nitisols,50.53973263157895,27.19469052631579,213
